ProdId,QuantityAVG
1960,1.100000
4064,1.100000
7282,1.100000
6048,1.100000
6929,1.100000
5277,1.100000
6062,1.100000
2134,1.099056
2586,1.098901
1765,1.098039
1802,1.098039
2732,1.097826
4925,1.097087
4166,1.096774
4626,1.096774
455,1.096774
1995,1.096385
869,1.096000
6962,1.095890
4990,1.095890
265,1.095652
1581,1.095487
5768,1.095238
6933,1.095238
830,1.095238
787,1.095238
5588,1.094339
1759,1.094117
5557,1.093750
1200,1.093750
2516,1.093023
1575,1.092187
1696,1.092105
609,1.092105
4571,1.091666
1346,1.091428
7420,1.090909
6893,1.090909
2282,1.090909
6470,1.090909
5082,1.090909
7614,1.090909
1150,1.090909
5472,1.090909
4058,1.090909
3660,1.090586
1451,1.090425
1345,1.090395
1743,1.090243
3324,1.089552
5264,1.089385
1385,1.089285
793,1.088888
604,1.088452
3067,1.088235
1392,1.087878
2216,1.087811
6208,1.087719
2985,1.087378
6451,1.087378
424,1.087136
1694,1.087040
4972,1.086956
2175,1.086956
5710,1.086956
6723,1.086956
7221,1.086956
7434,1.086956
3856,1.086956
546,1.086956
4449,1.086956
5251,1.086956
1046,1.086956
5889,1.086419
5267,1.086206
3019,1.085937
786,1.085753
7275,1.085714
6941,1.085714
1192,1.085714
4426,1.085561
1629,1.085271
4312,1.085260
5639,1.085106
2521,1.084745
6870,1.084745
148,1.084615
1748,1.084210
5355,1.083969
5509,1.083333
3626,1.083333
1746,1.083333
538,1.083333
1171,1.083333
544,1.083333
2998,1.083333
6199,1.083333
7639,1.083333
1593,1.083333
3362,1.083109
1039,1.082802
4590,1.082191
3297,1.081694
3960,1.081625
5719,1.081521
6812,1.081395
1859,1.081081
1727,1.081081
2148,1.080912
3863,1.080645
645,1.080508
2630,1.080000
1134,1.079772
2814,1.079661
3410,1.079411
1690,1.079365
2583,1.078947
5128,1.078947
2007,1.078947
6558,1.078651
4214,1.078125
537,1.077922
4431,1.077868
5516,1.077720
2784,1.077669
1452,1.077586
4450,1.077399
1695,1.077067
6687,1.076923
4237,1.076923
5024,1.076923
1361,1.076923
4441,1.076923
5354,1.076923
3800,1.076923
4367,1.076923
5183,1.076923
1691,1.076923
2147,1.076687
1646,1.076502
1431,1.076190
1470,1.075921
6800,1.075757
364,1.075697
5695,1.075581
5944,1.075471
345,1.075000
6498,1.075000
1558,1.074646
931,1.074534
1596,1.074141
3302,1.074074
3112,1.073825
5755,1.073684
2703,1.073529
1187,1.073469
4982,1.073260
1515,1.073170
5094,1.073099
6403,1.072727
3253,1.072691
474,1.072463
3116,1.072368
4915,1.072344
1327,1.072000
310,1.071942
3411,1.071782
2612,1.071428
6701,1.071428
7216,1.071428
443,1.071428
1949,1.071428
6715,1.071428
3035,1.071428
6745,1.071428
5465,1.071428
231,1.071197
798,1.070312
1188,1.070312
1597,1.070175
3155,1.070063
259,1.069958
4962,1.069958
6209,1.069920
842,1.069444
3712,1.069408
3118,1.069343
1681,1.069022
473,1.068848
1582,1.068779
5948,1.068627
258,1.068435
1060,1.068292
1971,1.068181
2715,1.067819
6525,1.067796
3296,1.067567
6717,1.066666
436,1.066666
5797,1.066666
5253,1.066666
4311,1.066666
5416,1.066666
6000,1.066666
2604,1.066666
4794,1.066666
302,1.066666
2484,1.066666
4352,1.066115
3745,1.066037
795,1.065934
4380,1.065934
362,1.065648
2734,1.065420
334,1.065416
4927,1.065217
6653,1.065217
3695,1.065217
3824,1.064606
2929,1.064587
4288,1.064516
6418,1.064516
3018,1.064516
3705,1.064516
4611,1.064516
2716,1.064429
1758,1.064356
1952,1.064161
3569,1.064102
4654,1.064000
6163,1.064000
2594,1.063829
7137,1.063829
4677,1.063414
4847,1.063291
3607,1.063291
6942,1.063218
253,1.063157
365,1.063122
2921,1.062706
1301,1.062500
1033,1.062500
3412,1.062500
5335,1.062500
6034,1.062500
5060,1.062500
7006,1.062500
2631,1.062176
232,1.062059
2687,1.061904
3224,1.061611
6184,1.061538
1374,1.061538
1049,1.060606
445,1.060606
5726,1.060000
6455,1.060000
918,1.060000
4656,1.059859
1638,1.059701
814,1.059459
6493,1.058823
1034,1.058823
3252,1.058823
6583,1.058823
1476,1.058333
4938,1.057768
1799,1.057692
1380,1.057553
7025,1.057142
4663,1.057142
7243,1.057142
6385,1.056782
140,1.056603
6259,1.056603
1158,1.056537
5457,1.055749
7260,1.055555
4850,1.055555
6413,1.055555
4343,1.055555
7417,1.055555
6856,1.055555
6657,1.055555
6652,1.055555
1468,1.055555
1373,1.055045
5903,1.055045
6342,1.054237
2634,1.053956
789,1.053793
4213,1.053763
1571,1.053680
6229,1.053648
2023,1.053619
2221,1.053571
4653,1.053475
4933,1.053475
3801,1.053459
1206,1.053412
813,1.053398
630,1.053313
5234,1.052980
1630,1.052816
1478,1.052631
7609,1.052631
4649,1.052631
3126,1.052631
3365,1.052631
7136,1.052631
432,1.052631
3183,1.052631
5212,1.052083
2179,1.051851
1858,1.051724
6145,1.051724
1286,1.051546
5564,1.051490
6638,1.051282
6456,1.051282
3235,1.051282
1210,1.050370
2645,1.050359
1429,1.050279
2136,1.050000
1566,1.050000
5766,1.050000
7509,1.050000
4601,1.050000
456,1.050000
3024,1.049751
1344,1.049723
4097,1.049413
2154,1.049327
4944,1.049180
1594,1.049180
4963,1.049004
3117,1.048780
4689,1.048780
5211,1.048611
2252,1.048543
4176,1.048338
6149,1.048192
1096,1.048160
644,1.048076
2787,1.048000
171,1.047976
5240,1.047794
404,1.047794
235,1.047619
421,1.047619
2096,1.047619
6152,1.047619
3906,1.047619
7183,1.047619
4364,1.047619
4409,1.047619
1680,1.047619
735,1.047619
223,1.047500
2245,1.047337
3364,1.047169
6422,1.047101
6017,1.047058
4302,1.046875
475,1.046511
5648,1.046511
3254,1.046204
3303,1.046178
466,1.046052
267,1.045838
3777,1.045454
3621,1.045454
7296,1.045454
4660,1.045454
3119,1.045454
476,1.045138
925,1.044943
1762,1.044673
3704,1.044444
3865,1.044018
2707,1.043956
812,1.043859
6107,1.043710
2036,1.043478
3431,1.043478
2313,1.043478
6212,1.043478
7348,1.043478
5177,1.043478
4468,1.043478
5189,1.043478
1362,1.043478
6300,1.043478
1494,1.043478
790,1.043062
796,1.043010
1573,1.042857
3120,1.042857
1764,1.042813
3535,1.042682
3576,1.042662
1370,1.042622
134,1.042553
2683,1.042553
6654,1.042372
6394,1.042105
605,1.042056
632,1.041884
5798,1.041666
6813,1.041666
437,1.041509
1061,1.041095
348,1.041095
4808,1.041046
4223,1.040662
3605,1.040650
363,1.040650
3266,1.040540
2065,1.040540
3229,1.040540
2116,1.040540
1725,1.040462
3980,1.040268
828,1.040100
3692,1.040000
2576,1.039772
2115,1.039534
2520,1.039473
2371,1.039383
2714,1.039285
5050,1.039215
1121,1.039156
1415,1.038961
5715,1.038961
3913,1.038910
1614,1.038834
2932,1.038690
1568,1.038674
1430,1.038461
264,1.038461
4651,1.038167
5649,1.038095
1460,1.038054
1378,1.037974
4647,1.037894
2942,1.037878
3846,1.037593
2486,1.037500
346,1.037500
1848,1.037383
3770,1.037279
2001,1.037037
1950,1.037037
1298,1.037037
6362,1.037037
6777,1.037037
4943,1.037037
2893,1.036585
2685,1.036458
2624,1.036269
4070,1.036144
1882,1.036144
4716,1.035433
1048,1.035087
4726,1.034883
2572,1.034682
3912,1.034482
3649,1.034482
2196,1.034482
6517,1.034482
5707,1.034482
4665,1.034300
6158,1.034188
3308,1.034090
1520,1.034090
361,1.033898
3069,1.033898
4539,1.033613
3931,1.033557
539,1.033509
4913,1.033492
7250,1.033333
309,1.033018
2865,1.032967
3131,1.032967
5828,1.032967
1174,1.032967
7295,1.032786
1458,1.032467
6931,1.032258
4664,1.032258
1068,1.032258
3578,1.031539
4998,1.031390
3968,1.031250
4669,1.031250
2067,1.031250
5850,1.031250
7301,1.030769
3698,1.030634
2805,1.030612
1281,1.030303
1509,1.030120
6046,1.029761
1635,1.029739
2580,1.029629
4922,1.029585
6243,1.029535
6202,1.029411
5856,1.029411
4613,1.029411
218,1.029411
1975,1.029197
349,1.029126
1736,1.028925
5653,1.028571
3864,1.028571
4674,1.028571
5275,1.028436
7123,1.028368
1499,1.028248
6102,1.027777
6397,1.027777
6154,1.027777
1445,1.027777
3707,1.027777
5851,1.027777
2303,1.027586
152,1.027397
366,1.027355
3080,1.027247
3256,1.027027
1791,1.027027
4229,1.026905
997,1.026755
3655,1.026548
100,1.026315
3981,1.026315
7424,1.026315
5191,1.026086
5688,1.026086
3690,1.025974
255,1.025974
625,1.025974
3706,1.025974
1564,1.025740
1148,1.025641
7050,1.025641
4889,1.025641
1097,1.025568
4909,1.025487
3363,1.025477
2366,1.025423
3966,1.025358
1441,1.025316
4681,1.025316
3330,1.025000
5192,1.024793
434,1.024691
1720,1.024590
2271,1.024456
1464,1.024390
1792,1.024390
3822,1.024390
6744,1.024390
7124,1.024390
3697,1.024390
3772,1.024088
3594,1.023990
1889,1.023952
6153,1.023809
5268,1.023391
4792,1.023376
1857,1.023255
4175,1.023255
1577,1.023041
6073,1.022727
1104,1.022727
5586,1.022727
2986,1.022727
4987,1.022727
1838,1.022624
1004,1.022471
6449,1.022471
5943,1.022388
5984,1.022222
3593,1.021978
470,1.021897
3816,1.021834
5373,1.021739
3888,1.021739
3606,1.021739
2389,1.021739
1522,1.021739
995,1.021691
3300,1.021505
6114,1.021276
4174,1.021276
3982,1.021276
6395,1.021052
2609,1.021052
2574,1.020942
3799,1.020618
2895,1.020586
5085,1.020408
1211,1.020408
170,1.020000
5722,1.020000
2532,1.020000
5155,1.020000
5083,1.019920
3815,1.019704
1396,1.019607
3947,1.019607
1687,1.019607
233,1.019379
4059,1.019230
173,1.018867
3014,1.018750
6949,1.018518
2740,1.018518
4089,1.018450
871,1.018181
5555,1.018181
4469,1.017897
3226,1.017241
3638,1.017241
3241,1.016949
635,1.016759
4687,1.016736
6491,1.016666
4422,1.016666
4168,1.016393
1424,1.016129
4386,1.016129
1721,1.016042
647,1.015772
7214,1.015625
4437,1.015625
4372,1.015625
4688,1.015625
2095,1.015384
1626,1.015267
1341,1.014814
4853,1.014705
1734,1.014705
5782,1.014705
3944,1.014598
4090,1.014150
4368,1.014134
4603,1.014084
221,1.013888
2697,1.013698
3512,1.013698
1454,1.013605
333,1.013513
4907,1.013513
4671,1.013333
3798,1.013245
1495,1.013215
305,1.013201
2431,1.013157
3790,1.012820
2244,1.012345
615,1.012195
4900,1.012145
5359,1.012121
2113,1.012048
4901,1.012048
2892,1.011363
2937,1.011142
2140,1.010869
201,1.010638
826,1.010600
3696,1.010204
799,1.010101
3847,1.010101
3666,1.009900
4718,1.009900
2224,1.009828
136,1.009803
3298,1.009803
169,1.009756
4354,1.009433
3234,1.009345
3829,1.008928
1043,1.008928
5236,1.008849
1780,1.008695
899,1.008547
4470,1.008196
5795,1.008130
3295,1.008064
6396,1.007722
1110,1.007633
3977,1.007462
1624,1.006329
1798,1.006329
4988,1.006211
2485,1.005847
3848,1.005747
5193,1.005128
5594,1.004081
359,1.000000
3602,1.000000
6281,1.000000
923,1.000000
900,1.000000
405,1.000000
2543,1.000000
754,1.000000
5437,1.000000
1856,1.000000
6327,1.000000
6573,1.000000
7655,1.000000
4942,1.000000
3276,1.000000
121,1.000000
7498,1.000000
4896,1.000000
4684,1.000000
5337,1.000000
6058,1.000000
4658,1.000000
2643,1.000000
3825,1.000000
7126,1.000000
2835,1.000000
2861,1.000000
3353,1.000000
1123,1.000000
6459,1.000000
7200,1.000000
6416,1.000000
3350,1.000000
7678,1.000000
1962,1.000000
7372,1.000000
6596,1.000000
4326,1.000000
7627,1.000000
2869,1.000000
3542,1.000000
2443,1.000000
5763,1.000000
7352,1.000000
6052,1.000000
3339,1.000000
442,1.000000
3347,1.000000
7177,1.000000
4910,1.000000
5812,1.000000
2680,1.000000
7518,1.000000
187,1.000000
6831,1.000000
2440,1.000000
7011,1.000000
5188,1.000000
2248,1.000000
3327,1.000000
1175,1.000000
2786,1.000000
250,1.000000
5205,1.000000
7246,1.000000
771,1.000000
6848,1.000000
1275,1.000000
4429,1.000000
7169,1.000000
6410,1.000000
6905,1.000000
1796,1.000000
3911,1.000000
6513,1.000000
3367,1.000000
239,1.000000
3227,1.000000
6261,1.000000
6393,1.000000
6001,1.000000
4670,1.000000
7226,1.000000
3943,1.000000
1369,1.000000
6167,1.000000
4701,1.000000
2686,1.000000
7704,1.000000
2434,1.000000
6021,1.000000
7355,1.000000
7601,1.000000
4375,1.000000
419,1.000000
2285,1.000000
3877,1.000000
6602,1.000000
7217,1.000000
4661,1.000000
5022,1.000000
5912,1.000000
1321,1.000000
7280,1.000000
6888,1.000000
5998,1.000000
4618,1.000000
7237,1.000000
477,1.000000
7470,1.000000
2561,1.000000
1496,1.000000
1519,1.000000
500,1.000000
2300,1.000000
4902,1.000000
1751,1.000000
6411,1.000000
2887,1.000000
3225,1.000000
2114,1.000000
3259,1.000000
7430,1.000000
7324,1.000000
626,1.000000
5346,1.000000
4682,1.000000
5154,1.000000
7653,1.000000
2034,1.000000
7304,1.000000
6863,1.000000
7450,1.000000
1347,1.000000
7032,1.000000
2598,1.000000
6391,1.000000
4705,1.000000
3239,1.000000
2844,1.000000
2867,1.000000
2180,1.000000
4905,1.000000
4464,1.000000
238,1.000000
7423,1.000000
7139,1.000000
115,1.000000
4406,1.000000
2299,1.000000
6183,1.000000
1297,1.000000
7703,1.000000
2637,1.000000
2004,1.000000
3427,1.000000
6321,1.000000
6916,1.000000
7603,1.000000
3876,1.000000
1389,1.000000
7265,1.000000
3212,1.000000
2522,1.000000
4417,1.000000
5911,1.000000
7085,1.000000
438,1.000000
6203,1.000000
6464,1.000000
3355,1.000000
387,1.000000
5070,1.000000
5711,1.000000
6003,1.000000
6252,1.000000
5004,1.000000
1377,1.000000
5854,1.000000
4695,1.000000
7234,1.000000
7623,1.000000
833,1.000000
2013,1.000000
7274,1.000000
590,1.000000
4675,1.000000
347,1.000000
6839,1.000000
7517,1.000000
6312,1.000000
6258,1.000000
3656,1.000000
1217,1.000000
1978,1.000000
5914,1.000000
868,1.000000
2860,1.000000
4706,1.000000
5353,1.000000
7666,1.000000
3358,1.000000
4632,1.000000
2554,1.000000
876,1.000000
7514,1.000000
358,1.000000
2256,1.000000
7443,1.000000
1045,1.000000
4683,1.000000
6392,1.000000
4091,1.000000
5436,1.000000
4208,1.000000
3123,1.000000
7549,1.000000
6020,1.000000
816,1.000000
1111,1.000000
2236,1.000000
5840,1.000000
7168,1.000000
6358,1.000000
7540,1.000000
4600,1.000000
6369,1.000000
616,1.000000
3261,1.000000
344,1.000000
2428,1.000000
4374,1.000000
5207,1.000000
6040,1.000000
6458,1.000000
5276,1.000000
5954,1.000000
785,1.000000
1426,1.000000
4715,1.000000
5356,1.000000
7620,1.000000
2757,1.000000
1191,1.000000
636,1.000000
7142,1.000000
3584,1.000000
2250,1.000000
450,1.000000
4912,1.000000
6355,1.000000
493,1.000000
4772,1.000000
3747,1.000000
7257,1.000000
4967,1.000000
2803,1.000000
3936,1.000000
7182,1.000000
7707,1.000000
7469,1.000000
6782,1.000000
7515,1.000000
7523,1.000000
1964,1.000000
4383,1.000000
6292,1.000000
627,1.000000
3281,1.000000
5273,1.000000
6578,1.000000
6006,1.000000
5994,1.000000
